OrderID,OrderDate,Year,Month,Quarter,CustomerID,Region,City,Channel,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Revenue,Cost,Profit,Status
ORD2480,2024-01-12,2024,1,Q1,C0121,Central,Bhopal,Online,P001,Laptop,Electronics,5,75000,0.0,375000.0,275000,100000.0,Delivered
ORD2481,2024-11-09,2024,11,Q4,C0192,East,Guwahati,Retail Store,P003,Tablet,Electronics,1,32000,0.15,27200.0,22000,5200.0,Delivered
ORD2482,2024-01-29,2024,1,Q1,C0183,East,Guwahati,Wholesale,P018,Coffee Maker,Appliances,5,6500,0.15,27625.0,19000,8625.0,Returned
ORD2483,2024-12-02,2024,12,Q4,C0041,South,Chennai,Retail Store,P002,Smartphone,Electronics,2,45000,0.1,81000.0,60000,21000.0,Returned
ORD2484,2024-02-02,2024,2,Q1,C0170,East,Bhubaneswar,Wholesale,P008,Bookshelf,Furniture,1,9000,0.05,8550.0,5500,3050.0,Delivered
ORD2485,2023-08-30,2023,8,Q3,C0031,East,Kolkata,Retail Store,P001,Laptop,Electronics,5,75000,0.0,375000.0,275000,100000.0,Returned
ORD2486,2024-10-08,2024,10,Q4,C0136,Central,Indore,Direct Sales,P006,Desk Chair,Furniture,6,15000,0.2,72000.0,54000,18000.0,Delivered
ORD2487,2023-10-08,2023,10,Q4,C0180,Central,Indore,Direct Sales,P015,Notebook,Stationery,2,250,0.2,400.0,200,200.0,Delivered
ORD2488,2024-02-27,2024,2,Q1,C0104,East,Guwahati,Direct Sales,P006,Desk Chair,Furniture,6,15000,0.15,76500.0,54000,22500.0,Returned
ORD2489,2023-04-13,2023,4,Q2,C0065,West,Mumbai,Wholesale,P003,Tablet,Electronics,3,32000,0.15,81600.0,66000,15600.0,Delivered
ORD2490,2023-12-27,2023,12,Q4,C0192,East,Guwahati,Wholesale,P014,Jacket,Apparel,7,5500,0.1,34650.0,19600,15050.0,Delivered
ORD2491,2023-01-29,2023,1,Q1,C0050,South,Chennai,Retail Store,P008,Bookshelf,Furniture,1,9000,0.15,7650.0,5500,2150.0,Delivered
ORD2492,2024-10-18,2024,10,Q4,C0152,East,Bhubaneswar,Direct Sales,P016,Pen Set,Stationery,3,450,0.0,1350.0,540,810.0,Delivered
ORD2493,2023-11-09,2023,11,Q4,C0090,North,Delhi,Online,P015,Notebook,Stationery,6,250,0.1,1350.0,600,750.0,Delivered
ORD2494,2023-09-13,2023,9,Q3,C0009,South,Chennai,Retail Store,P006,Desk Chair,Furniture,9,15000,0.15,114750.0,81000,33750.0,Delivered
ORD2495,2024-12-03,2024,12,Q4,C0182,Central,Bhopal,Wholesale,P019,Blender,Appliances,7,4200,0.2,23520.0,16800,6720.0,Delivered
ORD2496,2023-05-17,2023,5,Q2,C0197,East,Guwahati,Wholesale,P014,Jacket,Apparel,5,5500,0.0,27500.0,14000,13500.0,Delivered
ORD2497,2023-07-23,2023,7,Q3,C0130,North,Delhi,Wholesale,P009,Monitor,Electronics,2,28000,0.05,53200.0,36000,17200.0,Delivered
ORD2498,2024-01-22,2024,1,Q1,C0068,North,Delhi,Online,P011,T-Shirt,Apparel,10,1200,0.0,12000.0,5000,7000.0,Returned
ORD2499,2024-07-25,2024,7,Q3,C0094,West,Pune,Retail Store,P015,Notebook,Stationery,10,250,0.15,2125.0,1000,1125.0,Returned
ORD2500,2024-04-18,2024,4,Q2,C0130,North,Delhi,Retail Store,P020,Air Purifier,Appliances,4,12000,0.0,48000.0,30000,18000.0,Delivered
ORD2501,2024-09-24,2024,9,Q3,C0040,North,Lucknow,Wholesale,P006,Desk Chair,Furniture,7,15000,0.1,94500.0,63000,31500.0,Delivered
ORD2502,2024-01-12,2024,1,Q1,C0194,South,Bangalore,Online,P016,Pen Set,Stationery,3,450,0.1,1215.0,540,675.0,Delivered
ORD2503,2024-06-22,2024,6,Q2,C0173,East,Guwahati,Direct Sales,P010,Keyboard,Electronics,7,3500,0.2,19600.0,12600,7000.0,Delivered
ORD2504,2024-05-21,2024,5,Q2,C0104,East,Guwahati,Retail Store,P002,Smartphone,Electronics,2,45000,0.0,90000.0,60000,30000.0,Delivered
ORD2505,2023-09-30,2023,9,Q3,C0087,North,Lucknow,Direct Sales,P002,Smartphone,Electronics,5,45000,0.15,191250.0,150000,41250.0,Delivered
ORD2506,2024-03-17,2024,3,Q1,C0178,East,Guwahati,Retail Store,P009,Monitor,Electronics,4,28000,0.1,100800.0,72000,28800.0,Pending
ORD2507,2023-10-17,2023,10,Q4,C0102,North,Chandigarh,Retail Store,P005,Smart Watch,Electronics,4,18000,0.05,68400.0,48000,20400.0,Delivered
ORD2508,2023-05-30,2023,5,Q2,C0049,West,Mumbai,Wholesale,P004,Headphones,Electronics,1,8000,0.0,8000.0,4500,3500.0,Delivered
ORD2509,2024-04-06,2024,4,Q2,C0098,West,Pune,Direct Sales,P007,Office Desk,Furniture,4,22000,0.0,88000.0,56000,32000.0,Delivered
ORD2510,2024-04-25,2024,4,Q2,C0129,South,Hyderabad,Wholesale,P013,Sneakers,Apparel,3,4500,0.2,10800.0,6600,4200.0,Pending
ORD2511,2024-02-12,2024,2,Q1,C0138,Central,Indore,Direct Sales,P005,Smart Watch,Electronics,4,18000,0.15,61200.0,48000,13200.0,Delivered
ORD2512,2024-09-03,2024,9,Q3,C0050,South,Chennai,Online,P009,Monitor,Electronics,5,28000,0.0,140000.0,90000,50000.0,Delivered
ORD2513,2023-02-23,2023,2,Q1,C0056,South,Bangalore,Direct Sales,P011,T-Shirt,Apparel,6,1200,0.0,7200.0,3000,4200.0,Returned
ORD2514,2024-09-12,2024,9,Q3,C0158,North,Delhi,Online,P010,Keyboard,Electronics,10,3500,0.15,29750.0,18000,11750.0,Delivered
ORD2515,2024-05-31,2024,5,Q2,C0094,West,Pune,Wholesale,P003,Tablet,Electronics,10,32000,0.05,304000.0,220000,84000.0,Pending
ORD2516,2024-11-18,2024,11,Q4,C0037,South,Chennai,Online,P001,Laptop,Electronics,6,75000,0.0,450000.0,330000,120000.0,Delivered
ORD2517,2023-09-24,2023,9,Q3,C0200,East,Guwahati,Direct Sales,P019,Blender,Appliances,3,4200,0.1,11340.0,7200,4140.0,Returned
ORD2518,2024-04-24,2024,4,Q2,C0150,East,Guwahati,Wholesale,P003,Tablet,Electronics,3,32000,0.0,96000.0,66000,30000.0,Delivered
ORD2519,2024-03-19,2024,3,Q1,C0104,East,Guwahati,Online,P004,Headphones,Electronics,3,8000,0.0,24000.0,13500,10500.0,Delivered
ORD2520,2023-05-11,2023,5,Q2,C0119,North,Lucknow,Wholesale,P015,Notebook,Stationery,8,250,0.2,1600.0,800,800.0,Delivered
ORD2521,2024-03-16,2024,3,Q1,C0035,South,Chennai,Wholesale,P016,Pen Set,Stationery,5,450,0.0,2250.0,900,1350.0,Delivered
ORD2522,2024-03-22,2024,3,Q1,C0008,Central,Indore,Direct Sales,P008,Bookshelf,Furniture,3,9000,0.0,27000.0,16500,10500.0,Delivered
ORD2523,2023-06-04,2023,6,Q2,C0048,East,Kolkata,Direct Sales,P010,Keyboard,Electronics,9,3500,0.2,25200.0,16200,9000.0,Delivered
ORD2524,2023-06-02,2023,6,Q2,C0058,West,Ahmedabad,Retail Store,P004,Headphones,Electronics,1,8000,0.0,8000.0,4500,3500.0,Delivered
ORD2525,2023-09-24,2023,9,Q3,C0186,East,Kolkata,Direct Sales,P011,T-Shirt,Apparel,3,1200,0.15,3060.0,1500,1560.0,Delivered
ORD2526,2024-05-21,2024,5,Q2,C0028,South,Hyderabad,Wholesale,P005,Smart Watch,Electronics,1,18000,0.05,17100.0,12000,5100.0,Pending
ORD2527,2024-07-28,2024,7,Q3,C0063,East,Kolkata,Direct Sales,P010,Keyboard,Electronics,8,3500,0.05,26600.0,14400,12200.0,Delivered
ORD2528,2023-06-01,2023,6,Q2,C0085,West,Pune,Online,P018,Coffee Maker,Appliances,2,6500,0.0,13000.0,7600,5400.0,Delivered
ORD2529,2023-10-18,2023,10,Q4,C0004,North,Chandigarh,Retail Store,P009,Monitor,Electronics,3,28000,0.2,67200.0,54000,13200.0,Delivered
ORD2530,2023-10-07,2023,10,Q4,C0009,South,Chennai,Retail Store,P011,T-Shirt,Apparel,10,1200,0.15,10200.0,5000,5200.0,Delivered
ORD2531,2023-01-05,2023,1,Q1,C0178,East,Guwahati,Retail Store,P019,Blender,Appliances,9,4200,0.2,30240.0,21600,8640.0,Delivered
ORD2532,2023-03-20,2023,3,Q1,C0149,South,Chennai,Direct Sales,P018,Coffee Maker,Appliances,4,6500,0.2,20800.0,15200,5600.0,Delivered
ORD2533,2023-12-03,2023,12,Q4,C0194,South,Bangalore,Online,P019,Blender,Appliances,1,4200,0.0,4200.0,2400,1800.0,Delivered
ORD2534,2024-08-27,2024,8,Q3,C0058,West,Ahmedabad,Wholesale,P008,Bookshelf,Furniture,2,9000,0.2,14400.0,11000,3400.0,Delivered
ORD2535,2023-03-25,2023,3,Q1,C0095,West,Mumbai,Direct Sales,P004,Headphones,Electronics,8,8000,0.2,51200.0,36000,15200.0,Delivered
ORD2536,2023-10-03,2023,10,Q4,C0008,Central,Indore,Online,P020,Air Purifier,Appliances,10,12000,0.15,102000.0,75000,27000.0,Delivered
ORD2537,2023-02-14,2023,2,Q1,C0065,West,Mumbai,Wholesale,P014,Jacket,Apparel,10,5500,0.05,52250.0,28000,24250.0,Returned
ORD2538,2024-08-05,2024,8,Q3,C0162,Central,Nagpur,Online,P003,Tablet,Electronics,3,32000,0.0,96000.0,66000,30000.0,Delivered
ORD2539,2023-10-17,2023,10,Q4,C0104,East,Guwahati,Online,P004,Headphones,Electronics,6,8000,0.2,38400.0,27000,11400.0,Delivered
ORD2540,2024-07-14,2024,7,Q3,C0016,Central,Nagpur,Online,P005,Smart Watch,Electronics,10,18000,0.05,171000.0,120000,51000.0,Delivered
ORD2541,2023-07-02,2023,7,Q3,C0088,North,Chandigarh,Direct Sales,P019,Blender,Appliances,4,4200,0.2,13440.0,9600,3840.0,Delivered
ORD2542,2023-08-02,2023,8,Q3,C0135,North,Lucknow,Direct Sales,P002,Smartphone,Electronics,3,45000,0.05,128250.0,90000,38250.0,Delivered
ORD2543,2024-10-31,2024,10,Q4,C0058,West,Ahmedabad,Wholesale,P017,Planner,Stationery,3,600,0.0,1800.0,660,1140.0,Delivered
ORD2544,2024-03-18,2024,3,Q1,C0143,West,Mumbai,Retail Store,P013,Sneakers,Apparel,5,4500,0.15,19125.0,11000,8125.0,Delivered
ORD2545,2023-04-09,2023,4,Q2,C0151,South,Hyderabad,Retail Store,P001,Laptop,Electronics,6,75000,0.1,405000.0,330000,75000.0,Delivered
ORD2546,2024-02-02,2024,2,Q1,C0102,North,Chandigarh,Direct Sales,P017,Planner,Stationery,8,600,0.0,4800.0,1760,3040.0,Delivered
ORD2547,2024-03-08,2024,3,Q1,C0014,East,Bhubaneswar,Retail Store,P008,Bookshelf,Furniture,6,9000,0.1,48600.0,33000,15600.0,Delivered
ORD2548,2024-03-12,2024,3,Q1,C0198,Central,Bhopal,Wholesale,P015,Notebook,Stationery,2,250,0.0,500.0,200,300.0,Pending
ORD2549,2024-11-23,2024,11,Q4,C0189,Central,Bhopal,Retail Store,P013,Sneakers,Apparel,4,4500,0.15,15300.0,8800,6500.0,Returned
ORD2550,2024-06-23,2024,6,Q2,C0047,South,Chennai,Wholesale,P009,Monitor,Electronics,9,28000,0.0,252000.0,162000,90000.0,Delivered
ORD2551,2023-03-23,2023,3,Q1,C0169,South,Hyderabad,Retail Store,P018,Coffee Maker,Appliances,8,6500,0.0,52000.0,30400,21600.0,Pending
ORD2552,2024-12-01,2024,12,Q4,C0047,South,Chennai,Retail Store,P011,T-Shirt,Apparel,5,1200,0.2,4800.0,2500,2300.0,Delivered
ORD2553,2023-10-30,2023,10,Q4,C0082,West,Pune,Online,P013,Sneakers,Apparel,10,4500,0.0,45000.0,22000,23000.0,Returned
ORD2554,2024-06-09,2024,6,Q2,C0034,Central,Indore,Direct Sales,P019,Blender,Appliances,2,4200,0.1,7560.0,4800,2760.0,Delivered
ORD2555,2024-04-20,2024,4,Q2,C0174,East,Kolkata,Wholesale,P004,Headphones,Electronics,10,8000,0.2,64000.0,45000,19000.0,Delivered
ORD2556,2024-08-22,2024,8,Q3,C0155,East,Kolkata,Online,P002,Smartphone,Electronics,2,45000,0.2,72000.0,60000,12000.0,Delivered
ORD2557,2024-11-08,2024,11,Q4,C0048,East,Kolkata,Retail Store,P015,Notebook,Stationery,8,250,0.0,2000.0,800,1200.0,Delivered
ORD2558,2023-02-16,2023,2,Q1,C0167,Central,Nagpur,Wholesale,P008,Bookshelf,Furniture,2,9000,0.05,17100.0,11000,6100.0,Delivered
ORD2559,2024-04-10,2024,4,Q2,C0067,North,Delhi,Wholesale,P020,Air Purifier,Appliances,8,12000,0.1,86400.0,60000,26400.0,Delivered
ORD2560,2023-07-11,2023,7,Q3,C0078,South,Bangalore,Online,P005,Smart Watch,Electronics,4,18000,0.0,72000.0,48000,24000.0,Delivered
ORD2561,2024-09-10,2024,9,Q3,C0025,Central,Bhopal,Online,P004,Headphones,Electronics,5,8000,0.2,32000.0,22500,9500.0,Delivered
ORD2562,2023-01-19,2023,1,Q1,C0131,Central,Nagpur,Online,P019,Blender,Appliances,1,4200,0.05,3990.0,2400,1590.0,Delivered
ORD2563,2024-11-02,2024,11,Q4,C0188,North,Delhi,Direct Sales,P019,Blender,Appliances,8,4200,0.05,31920.0,19200,12720.0,Returned
ORD2564,2024-09-08,2024,9,Q3,C0037,South,Chennai,Wholesale,P002,Smartphone,Electronics,8,45000,0.0,360000.0,240000,120000.0,Delivered
ORD2565,2024-12-07,2024,12,Q4,C0179,Central,Nagpur,Wholesale,P015,Notebook,Stationery,7,250,0.2,1400.0,700,700.0,Delivered
ORD2566,2023-05-19,2023,5,Q2,C0185,South,Chennai,Online,P016,Pen Set,Stationery,1,450,0.0,450.0,180,270.0,Delivered
ORD2567,2024-12-13,2024,12,Q4,C0142,North,Delhi,Online,P020,Air Purifier,Appliances,4,12000,0.2,38400.0,30000,8400.0,Delivered
ORD2568,2024-10-26,2024,10,Q4,C0124,Central,Bhopal,Retail Store,P014,Jacket,Apparel,3,5500,0.15,14025.0,8400,5625.0,Delivered
ORD2569,2024-10-03,2024,10,Q4,C0129,South,Hyderabad,Online,P015,Notebook,Stationery,9,250,0.0,2250.0,900,1350.0,Delivered
ORD2570,2024-04-19,2024,4,Q2,C0195,East,Bhubaneswar,Direct Sales,P004,Headphones,Electronics,3,8000,0.05,22800.0,13500,9300.0,Delivered
ORD2571,2023-06-20,2023,6,Q2,C0186,East,Kolkata,Direct Sales,P007,Office Desk,Furniture,3,22000,0.15,56100.0,42000,14100.0,Pending
ORD2572,2024-04-27,2024,4,Q2,C0018,South,Hyderabad,Direct Sales,P017,Planner,Stationery,1,600,0.2,480.0,220,260.0,Delivered
ORD2573,2023-07-26,2023,7,Q3,C0024,West,Ahmedabad,Direct Sales,P016,Pen Set,Stationery,5,450,0.1,2025.0,900,1125.0,Delivered
ORD2574,2023-01-09,2023,1,Q1,C0170,East,Bhubaneswar,Direct Sales,P013,Sneakers,Apparel,2,4500,0.15,7650.0,4400,3250.0,Pending
ORD2575,2024-05-22,2024,5,Q2,C0165,Central,Indore,Wholesale,P010,Keyboard,Electronics,10,3500,0.1,31500.0,18000,13500.0,Delivered
ORD2576,2024-02-14,2024,2,Q1,C0082,West,Pune,Direct Sales,P014,Jacket,Apparel,8,5500,0.1,39600.0,22400,17200.0,Delivered
ORD2577,2023-03-04,2023,3,Q1,C0089,Central,Bhopal,Direct Sales,P003,Tablet,Electronics,9,32000,0.0,288000.0,198000,90000.0,Delivered
ORD2578,2024-07-20,2024,7,Q3,C0092,South,Chennai,Direct Sales,P016,Pen Set,Stationery,2,450,0.0,900.0,360,540.0,Returned
ORD2579,2023-04-30,2023,4,Q2,C0131,Central,Nagpur,Wholesale,P016,Pen Set,Stationery,8,450,0.1,3240.0,1440,1800.0,Delivered
ORD2580,2024-03-22,2024,3,Q1,C0104,East,Guwahati,Wholesale,P017,Planner,Stationery,1,600,0.0,600.0,220,380.0,Delivered
ORD2581,2024-04-25,2024,4,Q2,C0090,North,Delhi,Retail Store,P019,Blender,Appliances,6,4200,0.05,23940.0,14400,9540.0,Delivered
ORD2582,2024-08-24,2024,8,Q3,C0187,North,Delhi,Direct Sales,P020,Air Purifier,Appliances,6,12000,0.1,64800.0,45000,19800.0,Delivered
ORD2583,2023-10-28,2023,10,Q4,C0073,South,Chennai,Wholesale,P012,Jeans,Apparel,7,2500,0.05,16625.0,7700,8925.0,Delivered
ORD2584,2023-06-15,2023,6,Q2,C0130,North,Delhi,Wholesale,P005,Smart Watch,Electronics,10,18000,0.0,180000.0,120000,60000.0,Delivered
ORD2585,2023-03-30,2023,3,Q1,C0103,West,Ahmedabad,Retail Store,P001,Laptop,Electronics,8,75000,0.0,600000.0,440000,160000.0,Delivered
ORD2586,2024-09-12,2024,9,Q3,C0166,South,Bangalore,Direct Sales,P001,Laptop,Electronics,8,75000,0.0,600000.0,440000,160000.0,Returned
ORD2587,2024-05-20,2024,5,Q2,C0089,Central,Bhopal,Retail Store,P010,Keyboard,Electronics,5,3500,0.0,17500.0,9000,8500.0,Delivered
ORD2588,2023-01-19,2023,1,Q1,C0101,West,Pune,Wholesale,P008,Bookshelf,Furniture,6,9000,0.0,54000.0,33000,21000.0,Delivered
ORD2589,2023-06-28,2023,6,Q2,C0121,Central,Bhopal,Online,P015,Notebook,Stationery,9,250,0.0,2250.0,900,1350.0,Delivered
ORD2590,2023-04-27,2023,4,Q2,C0152,East,Bhubaneswar,Online,P020,Air Purifier,Appliances,10,12000,0.0,120000.0,75000,45000.0,Delivered
ORD2591,2024-05-13,2024,5,Q2,C0054,Central,Nagpur,Wholesale,P017,Planner,Stationery,5,600,0.0,3000.0,1100,1900.0,Delivered
ORD2592,2024-07-24,2024,7,Q3,C0140,North,Chandigarh,Online,P013,Sneakers,Apparel,5,4500,0.0,22500.0,11000,11500.0,Delivered
ORD2593,2024-03-24,2024,3,Q1,C0044,East,Bhubaneswar,Online,P003,Tablet,Electronics,8,32000,0.2,204800.0,176000,28800.0,Pending
ORD2594,2024-09-17,2024,9,Q3,C0180,Central,Indore,Online,P010,Keyboard,Electronics,10,3500,0.2,28000.0,18000,10000.0,Delivered
ORD2595,2023-02-12,2023,2,Q1,C0159,North,Chandigarh,Retail Store,P006,Desk Chair,Furniture,9,15000,0.0,135000.0,81000,54000.0,Delivered
ORD2596,2023-07-30,2023,7,Q3,C0099,North,Chandigarh,Wholesale,P009,Monitor,Electronics,6,28000,0.0,168000.0,108000,60000.0,Delivered
ORD2597,2024-06-02,2024,6,Q2,C0003,Central,Nagpur,Online,P011,T-Shirt,Apparel,8,1200,0.15,8160.0,4000,4160.0,Delivered
ORD2598,2024-01-08,2024,1,Q1,C0191,East,Bhubaneswar,Retail Store,P014,Jacket,Apparel,6,5500,0.2,26400.0,16800,9600.0,Delivered
ORD2599,2023-07-26,2023,7,Q3,C0002,South,Chennai,Online,P004,Headphones,Electronics,8,8000,0.05,60800.0,36000,24800.0,Delivered
ORD2600,2024-04-30,2024,4,Q2,C0143,West,Mumbai,Retail Store,P014,Jacket,Apparel,6,5500,0.0,33000.0,16800,16200.0,Delivered
ORD2601,2024-01-17,2024,1,Q1,C0114,North,Lucknow,Retail Store,P003,Tablet,Electronics,7,32000,0.0,224000.0,154000,70000.0,Delivered
ORD2602,2024-06-26,2024,6,Q2,C0129,South,Hyderabad,Retail Store,P017,Planner,Stationery,7,600,0.2,3360.0,1540,1820.0,Delivered
ORD2603,2024-03-15,2024,3,Q1,C0028,South,Hyderabad,Direct Sales,P012,Jeans,Apparel,7,2500,0.05,16625.0,7700,8925.0,Pending
ORD2604,2024-06-12,2024,6,Q2,C0018,South,Hyderabad,Direct Sales,P020,Air Purifier,Appliances,6,12000,0.0,72000.0,45000,27000.0,Delivered
ORD2605,2023-01-11,2023,1,Q1,C0145,Central,Nagpur,Online,P005,Smart Watch,Electronics,9,18000,0.0,162000.0,108000,54000.0,Delivered
ORD2606,2024-02-16,2024,2,Q1,C0153,West,Pune,Online,P003,Tablet,Electronics,3,32000,0.05,91200.0,66000,25200.0,Delivered
ORD2607,2023-02-07,2023,2,Q1,C0049,West,Mumbai,Online,P006,Desk Chair,Furniture,3,15000,0.1,40500.0,27000,13500.0,Pending
ORD2608,2024-12-31,2024,12,Q4,C0073,South,Chennai,Direct Sales,P008,Bookshelf,Furniture,9,9000,0.0,81000.0,49500,31500.0,Delivered
ORD2609,2024-11-28,2024,11,Q4,C0145,Central,Nagpur,Wholesale,P017,Planner,Stationery,9,600,0.2,4320.0,1980,2340.0,Delivered
ORD2610,2023-11-18,2023,11,Q4,C0124,Central,Bhopal,Wholesale,P005,Smart Watch,Electronics,6,18000,0.0,108000.0,72000,36000.0,Returned
ORD2611,2024-09-17,2024,9,Q3,C0170,East,Bhubaneswar,Direct Sales,P003,Tablet,Electronics,3,32000,0.15,81600.0,66000,15600.0,Delivered
ORD2612,2023-07-30,2023,7,Q3,C0008,Central,Indore,Direct Sales,P020,Air Purifier,Appliances,9,12000,0.1,97200.0,67500,29700.0,Delivered
ORD2613,2024-10-26,2024,10,Q4,C0014,East,Bhubaneswar,Retail Store,P015,Notebook,Stationery,7,250,0.2,1400.0,700,700.0,Returned
ORD2614,2023-03-28,2023,3,Q1,C0066,West,Pune,Wholesale,P009,Monitor,Electronics,1,28000,0.1,25200.0,18000,7200.0,Delivered
ORD2615,2023-05-10,2023,5,Q2,C0144,Central,Indore,Wholesale,P001,Laptop,Electronics,9,75000,0.1,607500.0,495000,112500.0,Delivered
ORD2616,2024-06-07,2024,6,Q2,C0037,South,Chennai,Wholesale,P002,Smartphone,Electronics,9,45000,0.0,405000.0,270000,135000.0,Delivered
ORD2617,2023-06-13,2023,6,Q2,C0107,West,Ahmedabad,Wholesale,P008,Bookshelf,Furniture,1,9000,0.0,9000.0,5500,3500.0,Delivered
ORD2618,2023-11-08,2023,11,Q4,C0153,West,Pune,Online,P009,Monitor,Electronics,7,28000,0.1,176400.0,126000,50400.0,Delivered
ORD2619,2024-01-17,2024,1,Q1,C0044,East,Bhubaneswar,Wholesale,P018,Coffee Maker,Appliances,5,6500,0.15,27625.0,19000,8625.0,Delivered
ORD2620,2024-10-28,2024,10,Q4,C0062,West,Ahmedabad,Wholesale,P015,Notebook,Stationery,2,250,0.05,475.0,200,275.0,Delivered
ORD2621,2023-01-06,2023,1,Q1,C0136,Central,Indore,Retail Store,P019,Blender,Appliances,8,4200,0.0,33600.0,19200,14400.0,Delivered
ORD2622,2024-08-18,2024,8,Q3,C0128,North,Chandigarh,Retail Store,P010,Keyboard,Electronics,10,3500,0.15,29750.0,18000,11750.0,Delivered
ORD2623,2023-10-19,2023,10,Q4,C0006,West,Mumbai,Retail Store,P019,Blender,Appliances,10,4200,0.15,35700.0,24000,11700.0,Delivered
ORD2624,2024-06-16,2024,6,Q2,C0067,North,Delhi,Wholesale,P011,T-Shirt,Apparel,4,1200,0.0,4800.0,2000,2800.0,Delivered
ORD2625,2023-07-17,2023,7,Q3,C0194,South,Bangalore,Online,P018,Coffee Maker,Appliances,6,6500,0.05,37050.0,22800,14250.0,Delivered
ORD2626,2024-03-11,2024,3,Q1,C0026,West,Pune,Online,P019,Blender,Appliances,7,4200,0.0,29400.0,16800,12600.0,Delivered
ORD2627,2023-05-14,2023,5,Q2,C0171,North,Lucknow,Direct Sales,P005,Smart Watch,Electronics,8,18000,0.0,144000.0,96000,48000.0,Delivered
ORD2628,2024-11-24,2024,11,Q4,C0121,Central,Bhopal,Direct Sales,P011,T-Shirt,Apparel,9,1200,0.05,10260.0,4500,5760.0,Returned
ORD2629,2024-08-21,2024,8,Q3,C0056,South,Bangalore,Direct Sales,P006,Desk Chair,Furniture,8,15000,0.15,102000.0,72000,30000.0,Pending
ORD2630,2024-12-06,2024,12,Q4,C0090,North,Delhi,Direct Sales,P013,Sneakers,Apparel,8,4500,0.15,30600.0,17600,13000.0,Delivered
ORD2631,2023-05-28,2023,5,Q2,C0104,East,Guwahati,Direct Sales,P007,Office Desk,Furniture,9,22000,0.0,198000.0,126000,72000.0,Delivered
ORD2632,2023-05-13,2023,5,Q2,C0179,Central,Nagpur,Online,P016,Pen Set,Stationery,9,450,0.2,3240.0,1620,1620.0,Delivered
ORD2633,2024-04-11,2024,4,Q2,C0060,North,Chandigarh,Retail Store,P009,Monitor,Electronics,8,28000,0.0,224000.0,144000,80000.0,Returned
ORD2634,2024-01-14,2024,1,Q1,C0102,North,Chandigarh,Direct Sales,P005,Smart Watch,Electronics,2,18000,0.1,32400.0,24000,8400.0,Delivered
ORD2635,2024-01-14,2024,1,Q1,C0088,North,Chandigarh,Online,P020,Air Purifier,Appliances,10,12000,0.0,120000.0,75000,45000.0,Delivered
ORD2636,2023-05-01,2023,5,Q2,C0096,West,Mumbai,Wholesale,P013,Sneakers,Apparel,6,4500,0.0,27000.0,13200,13800.0,Delivered
ORD2637,2024-05-12,2024,5,Q2,C0011,West,Pune,Retail Store,P007,Office Desk,Furniture,1,22000,0.2,17600.0,14000,3600.0,Delivered
ORD2638,2024-08-26,2024,8,Q3,C0109,West,Pune,Wholesale,P011,T-Shirt,Apparel,7,1200,0.0,8400.0,3500,4900.0,Returned
ORD2639,2023-08-09,2023,8,Q3,C0087,North,Lucknow,Direct Sales,P008,Bookshelf,Furniture,3,9000,0.2,21600.0,16500,5100.0,Delivered
ORD2640,2024-07-14,2024,7,Q3,C0169,South,Hyderabad,Online,P017,Planner,Stationery,6,600,0.0,3600.0,1320,2280.0,Delivered
ORD2641,2024-08-09,2024,8,Q3,C0091,North,Chandigarh,Direct Sales,P010,Keyboard,Electronics,5,3500,0.1,15750.0,9000,6750.0,Returned
ORD2642,2024-01-22,2024,1,Q1,C0122,West,Pune,Retail Store,P014,Jacket,Apparel,8,5500,0.2,35200.0,22400,12800.0,Delivered
ORD2643,2024-05-31,2024,5,Q2,C0119,North,Lucknow,Direct Sales,P009,Monitor,Electronics,8,28000,0.2,179200.0,144000,35200.0,Delivered
ORD2644,2023-06-02,2023,6,Q2,C0112,East,Bhubaneswar,Direct Sales,P006,Desk Chair,Furniture,6,15000,0.0,90000.0,54000,36000.0,Delivered
ORD2645,2024-02-09,2024,2,Q1,C0163,North,Chandigarh,Online,P008,Bookshelf,Furniture,6,9000,0.1,48600.0,33000,15600.0,Pending
ORD2646,2024-03-29,2024,3,Q1,C0154,South,Hyderabad,Online,P019,Blender,Appliances,5,4200,0.15,17850.0,12000,5850.0,Returned
ORD2647,2024-12-25,2024,12,Q4,C0178,East,Guwahati,Wholesale,P001,Laptop,Electronics,1,75000,0.1,67500.0,55000,12500.0,Delivered
ORD2648,2023-05-07,2023,5,Q2,C0172,South,Chennai,Retail Store,P002,Smartphone,Electronics,9,45000,0.0,405000.0,270000,135000.0,Pending
ORD2649,2024-07-08,2024,7,Q3,C0145,Central,Nagpur,Online,P005,Smart Watch,Electronics,10,18000,0.2,144000.0,120000,24000.0,Pending
ORD2650,2024-06-18,2024,6,Q2,C0130,North,Delhi,Direct Sales,P003,Tablet,Electronics,4,32000,0.2,102400.0,88000,14400.0,Delivered
ORD2651,2023-01-20,2023,1,Q1,C0148,East,Guwahati,Retail Store,P010,Keyboard,Electronics,2,3500,0.15,5950.0,3600,2350.0,Pending
ORD2652,2023-10-09,2023,10,Q4,C0023,East,Kolkata,Direct Sales,P009,Monitor,Electronics,4,28000,0.0,112000.0,72000,40000.0,Delivered
ORD2653,2024-06-30,2024,6,Q2,C0025,Central,Bhopal,Direct Sales,P012,Jeans,Apparel,10,2500,0.0,25000.0,11000,14000.0,Delivered
